Код клиента	Возраст	Пол	Сколько лет клиент	Количество позиций товаров	Доход с клиента, тыс. ед.	Общее число покупок	Обращений в службу поддержки	Задержки платежей	Дисконтная карта	Дата отклика	Отклик
2477	39	мужской	2	1	25,11	1	2	1	0		0
2479	57	мужской	2	5	25,11	1	2	1	0	05.07.2006	1
2485	36	мужской	1	2	25,11	2	2	1	0		0
2487	86	женский	3	1	25,11	1	1	1	0		0
2493	38	женский	3	1	25,07	1	1	1	0		0
2524	42	женский	1	3	25,08	3	3	1	0		0
2545	39	мужской	3	1	25,05	1	1	1	0		0
2557	45	женский	3	1	25,1	1	4	1	0		0
2560	26	женский	4	1	25,1	1	4	1	0		0
2561	47	мужской	3	3	25,09	2	2	1	0		0
2570	36	женский	0	1	25,07	1	0	1	0		0
2584	15	женский	2	3	25,05	2	0	1	0		0
2597	30	мужской	2	1	25,1	1	1	1	0		0
2605	29	мужской	0	1	25,12	1	2	1	0		0
2609	43	мужской	1	4	25,09	2	1	1	0		0
2611	47	мужской	1	1	25,09	1	1	1	0		0
2672	38	мужской	2	1	25,17	1	1	1	0		0
2674	47	мужской	3	1	25,21	1	2	1	0		0
2691	39	женский	3	4	25,23	1	4	1	0		0
2709	55	мужской	3	1	25,25	1	5	1	0		0
2726	27	женский	3	1	25,21	1	0	1	0		0
2739	43	мужской	4	4	25,28	2	4	1	0	18.07.2006	1
2741	49	женский	2	2	25,34	1	1	1	0		0
2745	36	женский	4	4	25,44	2	0	1	0		0
2755	46	мужской	3	1	25,36	1	2	1	0		0
2770	47	женский	0	1	25,55	1	2	1	0		0
2773	41	женский	1	1	25,53	1	2	1	0		0
2774	51	женский	2	1	25,54	1	2	1	0		0
2785	42	мужской	0	1	25,53	1	0	1	0		0
2786	25	женский	2	1	25,53	1	0	1	0		0
2789	30	мужской	3	1	25,49	1	3	1	0		0
2792	49	женский	3	4	25,53	1	0	1	0		0
2793	31	женский	2	3	25,53	1	0	1	1		0
2814	21	мужской	3	1	25,48	1	1	1	0		0
2822	26	женский	1	1	25,61	1	2	1	0		0
2826	40	мужской	2	1	25,61	1	4	1	0		0
2840	34	женский	3	1	25,62	1	3	1	0		0
2851	42	женский	3	3	25,59	2	1	1	0		0
2852	56	мужской	0	2	25,59	1	1	1	0		0
2855	47	женский	4	1	25,59	1	1	1	0		0
2870	39	женский	0	1	25,62	1	1	1	0		0
2873	48	мужской	4	1	25,62	1	1	1	0		0
2879	27	женский	3	3	25,62	1	3	1	1		0
2880	48	мужской	3	4	25,62	3	3	1	0		0
2892	31	женский	3	3	25,65	2	2	1	0		0
2893	25	женский	2	2	25,65	1	2	1	0		0
2896	15	мужской	4	1	25,57	1	2	1	0		0
2911	35	мужской	4	1	25,61	1	2	1	0		0
2924	42	женский	0	1	25,66	1	7	1	0		0
2937	39	мужской	3	2	25,77	1	2	1	0		0
2947	37	мужской	0	1	25,83	1	3	1	0		0
2951	35	женский	1	1	25,84	1	5	1	0		0
2957	51	женский	0	1	25,83	1	4	1	0		0
2963	23	женский	1	1	25,84	1	4	1	0		0
2979	11	мужской	3	1	25,84	1	3	1	0		0
2987	44	мужской	0	1	25,81	1	0	1	0		0
2990	29	мужской	3	1	25,78	1	3	1	0		0
2994	24	мужской	1	1	25,8	1	0	1	0		0
3005	44	женский	2	5	25,84	2	1	1	0		0
3012	20	женский	2	1	25,82	1	5	1	0		0
3020	41	женский	3	4	25,79	1	3	1	0		0
3026	40	мужской	0	2	25,82	1	2	1	0		0
3032	26	мужской	4	1	25,76	1	3	1	0		0
3035	39	мужской	0	1	25,8	1	0	1	0		0
3036	58	мужской	2	2	25,8	1	0	1	0		0
3040	23	мужской	4	5	25,78	3	0	1	0		0
3049	42	мужской	4	2	25,92	1	0	1	0		0
3067	56	женский	2	1	25,93	1	2	1	0		0
3087	44	мужской	2	2	25,87	2	4	1	0	17.07.2006	1
3105	23	мужской	3	3	25,89	3	0	1	0		0
3107	26	мужской	2	1	25,89	1	0	1	0		0
3109	53	мужской	1	1	25,9	1	1	1	0		0
3110	24	мужской	3	1	25,94	1	4	1	0		0
3113	41	женский	3	1	26,03	1	1	1	0		0
3135	79	мужской	2	1	26,14	1	2	1	0		0
3136	35	мужской	1	5	26,12	2	6	1	0		0
3142	37	женский	3	3	26,08	2	3	1	0		0
3143	41	женский	3	4	26,08	1	3	1	0		0
3150	47	мужской	4	2	26,08	1	2	1	0		0
3170	31	женский	1	1	26,07	1	1	1	0		0
3182	58	мужской	0	1	26,09	1	3	1	0		0
3190	18	мужской	4	3	26,13	2	3	1	0	16.07.2006	1
3192	26	женский	2	1	26,14	1	3	1	0		0
3203	38	мужской	2	1	26,08	1	3	1	0		0
3208	33	женский	3	5	26,08	3	2	1	0		0
3210	24	женский	3	2	26,12	1	2	1	0		0
3216	49	женский	0	1	26,09	1	2	1	0		0
3226	50	женский	1	1	26,11	1	2	1	0		0
3242	34	женский	2	1	26,11	1	4	1	0		0
3249	68	мужской	3	1	26,09	1	3	1	0		0
3250	16	женский	4	1	26,09	1	3	1	0		0
3254	47	мужской	0	1	26,15	1	3	1	0		0
3259	29	женский	3	4	26,12	3	3	1	0		0
3265	50	мужской	3	1	26,07	1	3	1	0		0
3276	20	женский	3	5	26,09	2	1	1	0		0
3277	36	женский	2	3	26,09	2	1	1	0		0
3297	52	мужской	2	4	26,06	2	4	1	0		0
3320	31	женский	2	1	26,08	1	2	1	0		0
3322	29	мужской	4	1	26,07	1	0	1	0		0
3343	31	женский	1	1	26,1	1	4	1	0		0
3348	58	мужской	3	1	26,14	1	1	1	0		0
3355	48	женский	0	1	26,14	1	1	1	0		0
3356	44	мужской	2	3	26,11	1	5	1	0		0
3361	46	женский	2	5	26,09	4	5	1	0	09.07.2006	1
3367	22	женский	1	1	26,07	1	2	1	0		0
3375	45	женский	4	2	26,1	2	2	1	0		0
3397	47	мужской	2	1	26,13	1	1	1	0		0
3399	30	мужской	3	4	26,22	3	2	1	0		0
3400	45	женский	2	3	26,2	2	5	1	0		0
3408	39	женский	0	1	26,18	1	1	1	0		0
3441	31	мужской	2	1	26,19	1	5	1	0		0
3445	26	мужской	4	1	26,22	1	1	1	0	11.07.2006	1
3457	63	женский	1	1	26,22	1	3	1	0		0
3473	36	мужской	0	1	26,17	1	1	1	0		0
3476	39	мужской	3	2	26,17	1	3	1	0		0
3485	59	женский	1	1	26,18	1	3	1	0		0
3515	60	женский	3	4	26,24	3	2	1	0	13.07.2006	1
3523	34	мужской	4	5	26,19	4	2	1	0		0
3525	30	мужской	0	1	26,19	1	2	1	0		0
3530	68	женский	2	1	26,17	1	0	1	0		0
3542	39	мужской	1	1	26,21	1	3	1	0		0
3543	29	женский	4	1	26,17	1	3	1	0		0
3557	45	женский	4	3	26,16	1	0	1	0		0
3581	37	женский	0	1	26,23	1	1	1	0		0
3584	36	мужской	2	3	26,19	2	0	1	0	04.07.2006	1
3590	28	женский	4	1	26,18	1	1	1	0		0
3591	40	женский	3	1	26,23	1	0	1	0		0
3594	24	женский	2	1	26,23	1	3	1	0		0
3602	24	женский	4	1	26,19	1	1	1	0		0
3612	45	мужской	2	5	26,2	1	5	1	0	11.07.2006	1
3613	35	женский	2	4	26,2	3	5	1	0		0
3622	49	мужской	1	1	26,23	1	3	1	0		0
3624	40	мужской	1	4	26,22	2	4	1	0	20.07.2006	1
3625	46	женский	2	3	26,22	2	4	1	1		0
3635	73	женский	0	1	26,32	1	6	1	0		0
3646	40	женский	3	1	26,34	1	2	1	0		0
3647	32	мужской	2	1	26,34	1	2	1	0		0
3655	33	женский	2	3	26,31	1	3	1	0		0
3658	61	женский	4	5	26,31	5	3	1	0		0
3670	38	женский	0	1	26,26	1	1	1	0		0
3675	25	мужской	3	6	26,32	3	1	1	0		0
3681	20	женский	4	1	26,34	1	4	1	0		0
3693	37	женский	4	1	26,31	1	2	1	0		0
3695	32	мужской	2	1	26,31	1	2	1	0		0
3699	45	женский	2	1	26,26	1	1	1	0		0
3705	42	мужской	2	1	26,33	1	4	1	0		0
3714	29	женский	0	1	26,33	1	2	1	0		0
3719	17	женский	1	1	26,3	1	1	1	0		0
3727	41	женский	3	1	26,33	1	2	1	0		0
3730	45	женский	4	1	26,33	1	2	1	0		0
3734	39	мужской	3	1	26,28	1	0	1	0		0
3741	59	мужской	4	2	26,31	1	3	1	0		0
3757	32	женский	0	1	26,28	1	0	1	0		0
3774	53	мужской	1	4	26,32	4	2	1	0		0
3777	57	мужской	2	1	26,32	1	1	1	0		0
3779	31	женский	0	1	26,29	1	3	1	0		0
3780	45	женский	3	1	26,29	1	3	1	0		0
3787	37	мужской	2	4	26,3	2	0	1	0	20.07.2006	1
3797	64	мужской	3	1	26,3	1	2	1	0		0
3819	49	мужской	1	5	26,28	3	1	1	0		0
3835	37	женский	3	2	26,3	1	0	1	0		0
3836	28	мужской	3	1	26,3	1	0	1	0		0
3840	44	мужской	0	1	26,26	1	0	1	0		0
3843	36	женский	0	1	26,26	1	0	1	0		0
3850	38	женский	2	1	26,32	1	2	1	0		0
3856	75	женский	1	4	26,31	3	3	1	0		0
3877	26	мужской	4	1	26,29	1	2	1	0		0
3882	64	мужской	2	1	26,29	1	2	1	0		0
3899	20	мужской	2	5	26,42	2	5	1	0		0
3927	47	мужской	0	1	26,46	1	1	1	0		0
3948	37	мужской	0	1	26,46	1	2	1	0		0
3951	66	мужской	2	1	26,47	1	6	1	1		0
3953	26	женский	4	1	26,5	1	3	1	0		0
3957	39	женский	3	3	26,46	2	2	1	1		0
3963	28	мужской	2	1	26,48	1	3	1	0	24.07.2006	1
3967	59	женский	4	1	26,53	1	4	1	0		0
3977	34	женский	1	2	26,6	1	5	1	0	07.07.2006	1
3978	39	мужской	1	1	26,6	1	3	1	1		0
3993	49	женский	4	1	26,7	1	0	1	0		0
3999	10	мужской	2	1	26,74	1	0	1	0		0
4021	41	женский	2	1	26,67	1	2	1	0		0
4024	42	женский	3	1	26,67	1	2	1	0		0
4033	21	женский	2	4	26,79	1	0	1	1	05.07.2006	1
4035	41	мужской	3	4	26,83	2	0	1	0		0
4052	42	женский	3	5	26,78	2	4	1	0	14.07.2006	1
4053	33	мужской	0	2	26,8	1	1	1	0		0
4055	48	мужской	4	3	26,82	1	1	1	1	12.07.2006	1
4068	29	женский	3	1	26,85	1	2	1	0		0
4072	40	мужской	0	1	26,88	1	2	1	0		0
4085	45	женский	2	5	26,9	2	3	1	0		0
4110	31	мужской	2	3	26,96	2	3	1	0	04.07.2006	1
4117	43	женский	0	1	27,04	1	0	1	0		0
4120	46	женский	3	1	27,04	1	0	1	0		0
4130	35	мужской	3	1	27,04	1	2	1	0		0
4136	39	мужской	2	1	27,04	1	2	1	0		0
4162	34	мужской	3	4	26,98	2	3	1	0		0
4164	38	мужской	2	3	26,98	2	3	1	0		0
4172	53	женский	0	1	26,99	1	5	1	0		0
4176	42	мужской	2	4	26,99	2	5	1	0		0
4188	25	мужской	1	2	27	1	0	1	0		0
4207	55	мужской	1	1	26,96	1	3	1	0		0
4212	46	мужской	2	1	26,96	1	3	1	0		0
4217	46	женский	0	1	27,02	1	0	1	0		0
4223	44	женский	3	4	27,02	2	0	1	0		0
4249	38	женский	2	1	26,97	1	2	1	0		0
4250	64	женский	4	4	27,02	4	5	1	0	23.07.2006	1
4261	41	мужской	2	3	27,02	1	5	1	0		0
4262	45	женский	4	1	27,02	1	5	1	0		0
4278	42	женский	3	1	26,96	1	0	1	0		0
4283	32	мужской	3	1	26,96	1	0	1	0		0
4286	41	женский	3	4	26,96	1	0	1	0	02.07.2006	1
4290	34	мужской	4	1	26,96	1	0	1	0		0
4300	21	женский	3	1	27	1	2	1	0		0
4302	37	женский	1	1	27,03	1	2	1	0		0
4305	35	женский	4	1	27,03	1	2	1	0		0
4306	32	мужской	3	1	27,03	1	2	1	0		0
4315	44	мужской	4	1	27,01	1	3	1	0		0
4324	41	женский	4	4	27,01	1	3	1	0		0
4328	43	мужской	4	3	27,01	2	3	1	0		0
4331	33	мужской	3	1	27,01	1	3	1	0		0
4342	16	мужской	3	3	26,97	2	2	1	0		0
4346	44	женский	2	1	27,02	1	4	1	0		0
4354	41	мужской	3	1	27,02	1	4	1	0		0
4359	43	женский	3	4	27,02	1	4	1	0		0
4371	40	женский	2	2	26,96	4	1	1	1		0
4375	34	мужской	2	1	26,96	1	1	1	1		0
4382	55	женский	2	1	27,04	1	0	1	0		0
4386	39	женский	4	2	27,04	2	4	1	0	06.07.2006	1
4393	50	мужской	3	1	27,04	1	4	1	0		0
4402	65	мужской	2	1	26,99	1	2	1	0		0
4404	43	мужской	2	4	26,99	2	2	1	0	10.07.2006	1
4405	40	мужской	4	1	26,99	1	2	1	0		0
4411	40	мужской	0	1	26,99	1	2	1	1		0
4429	38	мужской	4	2	27,05	1	6	1	0		0
4442	35	мужской	1	4	27	1	1	1	1		0
4453	47	мужской	4	1	26,96	1	3	1	0		0
4462	43	женский	3	1	26,96	1	3	1	0		0
4466	29	женский	3	4	26,96	2	3	1	1	24.07.2006	1
4486	42	женский	3	2	26,98	2	2	1	0		0
4487	38	женский	3	1	26,98	1	2	1	0		0
4493	37	женский	2	2	26,98	1	2	1	0	25.07.2006	1
4496	30	мужской	0	1	26,98	1	2	1	0		0
4507	32	мужской	2	3	26,95	2	2	1	0		0
4508	39	женский	3	1	26,95	1	2	1	0		0
4519	27	мужской	2	4	27,04	2	4	1	0		0
4538	39	женский	4	1	26,99	1	1	1	0		0
4545	32	мужской	0	1	27,02	1	1	1	0		0
4546	56	женский	3	1	27,02	1	1	1	0		0
4548	25	мужской	2	6	27,02	1	1	1	1		0
4558	46	женский	3	1	27,04	1	1	1	0		0
4569	32	женский	0	2	26,96	1	2	1	0		0
4579	16	мужской	2	1	26,96	1	1	1	0		0
4588	41	мужской	2	2	27,01	1	1	1	0		0
4594	37	мужской	3	4	27,01	3	1	1	0		0
4596	38	мужской	3	3	27,01	1	1	1	1		0
4604	55	женский	3	1	26,96	1	2	1	0		0
4618	44	мужской	0	1	27,01	1	1	1	0		0
4622	30	женский	3	1	27,01	1	1	1	0		0
4631	39	женский	2	2	27,01	2	1	1	0		0
4635	30	женский	2	1	27,03	1	1	1	0		0
4636	32	мужской	2	1	27,03	1	1	1	0		0
4637	30	женский	2	1	27,03	1	1	1	1		0
4638	54	мужской	3	1	27,03	1	1	1	0		0
4656	52	мужской	0	1	27,03	1	1	1	0		0
4658	52	женский	1	1	26,98	1	1	1	0		0
4663	60	женский	3	1	26,98	1	1	1	1		0
4672	43	мужской	2	3	26,98	3	1	1	0		0
4677	30	женский	3	2	27,01	1	2	1	0		0
4683	39	женский	0	1	27,01	1	3	1	0		0
4713	35	мужской	1	1	26,95	1	3	1	0		0
4721	24	женский	0	1	26,98	1	2	1	0		0
4732	53	мужской	3	1	27,01	1	6	1	1		0
4748	39	женский	0	1	27,04	1	3	1	0		0
4753	38	женский	2	1	27,04	1	3	1	0		0
4765	46	женский	3	1	26,97	1	4	1	0		0
4766	48	мужской	4	1	26,97	1	4	1	1		0
4778	50	мужской	1	1	26,97	1	2	1	0		0
4785	53	мужской	1	2	26,99	1	1	1	1	13.07.2006	1
4790	30	женский	3	1	27,01	1	2	1	0		0
4799	28	мужской	2	3	27,01	1	2	1	0		0
4805	44	мужской	2	1	27,02	1	0	1	0		0
4808	54	мужской	0	1	27,02	1	0	1	0		0
4809	55	мужской	1	1	27,02	1	0	1	0		0
4815	54	женский	0	1	27,02	1	0	1	0		0
4828	41	женский	3	1	26,97	1	2	1	0		0
4841	46	мужской	2	1	26,96	1	1	1	0		0
4848	36	женский	0	1	26,96	1	1	1	0		0
4850	61	женский	0	1	26,96	1	1	1	0		0
4856	49	женский	3	1	27,05	1	2	1	0		0
4857	35	мужской	3	3	27,05	3	2	1	0		0
4862	48	женский	4	1	27,05	1	2	1	0		0
4869	33	мужской	2	6	27,05	2	2	1	0		0
4875	69	мужской	0	1	27,03	1	1	1	0		0
4885	49	мужской	3	1	27,03	1	1	1	0		0
4887	46	мужской	3	1	26,97	1	0	1	0		0
4890	37	мужской	4	4	26,97	1	0	1	0		0
4894	34	мужской	3	1	26,97	1	0	1	1		0
4900	31	женский	2	3	26,96	2	2	1	0		0
4901	41	мужской	2	6	26,96	1	2	1	0		0
4903	47	мужской	4	3	26,96	2	2	1	0		0
4910	43	женский	2	1	27,02	1	2	1	0		0
4913	38	женский	3	1	27,02	1	2	1	0		0
4925	44	женский	1	4	26,98	2	2	1	0	23.07.2006	1
4926	43	женский	0	1	26,98	1	2	1	0		0
4942	36	женский	4	1	26,97	1	1	1	0		0
4954	44	женский	2	2	27	1	2	1	0		0
4955	24	мужской	3	4	27	1	2	1	0		0
4981	48	мужской	1	5	27,05	3	1	1	0		0
4999	35	женский	3	4	27	2	3	1	0		0
5002	42	женский	2	3	27	1	3	1	0		0
5009	47	женский	4	1	26,98	1	0	1	0		0
5027	30	женский	2	1	26,98	1	1	1	0		0
5028	43	женский	2	1	26,98	1	1	1	0		0
5033	24	женский	0	3	26,98	1	1	1	0		0
5034	27	женский	2	3	26,98	2	1	1	0		0
5042	55	женский	2	1	26,98	1	1	1	0		0
5051	46	мужской	3	1	26,98	1	1	1	1		0
5066	40	мужской	3	4	27,03	3	4	1	0		0
5067	42	женский	3	4	27,03	2	4	1	0		0
5077	52	женский	4	2	27,14	1	3	1	0		0
5093	34	женский	1	4	27,21	3	1	0	0		0
5100	37	мужской	3	1	27,18	1	4	1	0		0
5111	36	женский	4	1	27,25	1	3	1	0		0
5113	43	женский	3	4	27,18	3	1	1	0		0
5116	51	мужской	4	1	27,18	1	2	1	0		0
5118	12	мужской	2	1	27,23	1	1	1	0		0
5123	37	женский	3	1	27,19	1	4	1	0		0
5130	33	женский	2	1	27,19	1	4	1	0		0
5135	26	мужской	0	1	27,21	1	3	1	0		0
5172	38	мужской	1	1	27,28	1	1	1	0		0
5186	40	женский	3	4	27,33	4	0	1	0	09.07.2006	1
5202	35	женский	2	1	27,27	1	2	1	0		0
5206	48	мужской	3	2	27,26	1	1	1	0		0
5207	22	мужской	3	1	27,26	1	1	1	0		0
5210	38	мужской	2	2	27,34	2	5	1	0		0
5214	43	мужской	3	1	27,34	1	2	1	0		0
5215	38	мужской	2	4	27,33	4	1	1	0		0
5223	38	мужской	2	3	27,34	2	4	1	0		0
5246	41	женский	0	1	27,37	1	1	1	0		0
5256	39	женский	0	1	27,44	1	1	1	0		0
5281	43	женский	3	1	27,47	1	0	1	0		0
5297	29	мужской	2	4	27,48	2	3	1	0	28.07.2006	1
5318	40	мужской	3	1	27,58	1	2	1	0		0
5319	33	женский	1	1	27,58	1	2	1	0		0
5324	24	мужской	3	1	27,6	1	1	1	0		0
5356	26	мужской	3	4	27,71	2	4	1	0	05.07.2006	1
5362	52	женский	3	1	27,73	1	2	1	0		0
5369	38	мужской	3	2	27,68	1	0	1	0		0
5378	31	женский	2	1	27,7	1	3	1	0		0
5398	47	женский	1	4	27,68	3	7	1	1		0
5399	32	мужской	3	1	27,74	1	3	1	0		0
5411	38	мужской	2	2	27,8	1	2	1	0		0
5412	36	женский	4	4	27,85	1	0	1	0		0
5414	46	мужской	2	1	27,8	1	3	1	0		0
5423	53	мужской	4	1	27,76	1	3	1	0		0
5426	52	мужской	3	4	27,79	2	6	1	1		0
5428	46	мужской	1	5	27,79	1	3	1	0		0
5443	33	мужской	3	4	27,84	1	4	1	0		0
5451	38	женский	1	2	27,94	1	1	1	0		0
5473	35	мужской	4	1	27,97	1	2	1	0		0
5492	30	мужской	3	1	27,96	1	1	1	0		0
5510	29	женский	3	1	28,14	1	2	1	0		0
5513	23	мужской	2	1	28,06	1	2	1	0		0
5529	37	мужской	2	1	28,15	1	3	1	0		0
5532	48	женский	1	2	28,17	1	3	1	0		0
5536	34	мужской	4	2	28,16	1	3	1	0		0
5572	38	мужской	3	1	28,16	1	0	1	0		0
5580	44	женский	0	3	28,17	1	0	1	0		0
5588	36	мужской	1	2	28,23	2	0	1	0		0
5590	32	мужской	4	1	28,22	1	0	1	0		0
5592	45	женский	2	1	28,25	1	1	1	0		0
5607	40	мужской	0	1	28,17	1	2	1	0		0
5620	38	мужской	1	4	28,28	3	2	1	0		0
5625	26	женский	3	1	28,28	1	2	1	0		0
5626	17	женский	2	1	28,28	1	2	1	0		0
5630	37	женский	3	1	28,32	1	1	1	0		0
5633	43	мужской	3	1	28,32	1	1	1	0		0
5640	31	женский	2	1	28,26	1	4	1	0		0
5648	34	мужской	3	3	28,31	1	0	1	0		0
5652	50	мужской	3	1	28,31	1	0	1	0		0
5662	56	мужской	2	5	28,26	2	2	1	0		0
5670	22	мужской	3	1	28,34	1	3	1	0		0
5691	40	женский	4	5	28,29	2	2	1	0		0
5711	49	женский	2	1	28,32	1	1	1	0		0
5714	36	женский	2	2	28,27	1	4	1	0		0
5719	56	женский	2	1	28,27	1	4	1	0		0
5752	37	женский	1	2	28,25	1	1	1	0	16.07.2006	1
5756	34	женский	2	1	28,25	1	1	1	0		0
5766	28	мужской	3	1	28,34	1	3	1	0		0
5767	38	мужской	0	1	28,34	1	3	1	0		0
5774	37	женский	3	4	28,34	1	1	1	0		0
5781	45	женский	4	3	28,29	1	0	1	0		0
5782	41	женский	2	3	28,29	2	0	1	0		0
5786	27	женский	0	1	28,29	1	0	1	0		0
5790	24	мужской	2	2	28,29	1	1	1	0		0
5792	39	мужской	0	1	28,29	1	1	1	0		0
5802	46	мужской	3	1	28,26	1	2	1	0		0
5825	43	мужской	3	1	28,28	1	2	1	0		0
5826	30	мужской	2	4	28,28	2	2	1	0		0
5834	47	женский	1	5	28,26	4	4	1	0		0
5839	30	женский	2	1	28,26	1	4	1	0		0
5851	37	женский	2	6	28,33	4	2	1	0		0
5855	52	женский	0	1	28,33	1	2	1	0		0
5863	15	женский	1	3	28,31	1	2	1	0		0
5869	29	мужской	4	3	28,28	2	1	1	0		0
5870	52	женский	2	1	28,28	1	1	1	0		0
5876	65	мужской	3	4	28,26	3	2	1	0		0
5893	52	мужской	3	1	28,33	1	0	0	0		0
5894	39	мужской	4	2	28,32	1	6	1	0		0
5897	29	женский	3	3	28,32	1	6	1	0		0
5910	36	мужской	3	1	28,26	1	3	1	0		0
5917	49	женский	1	1	28,32	1	3	1	0		0
5927	35	женский	0	1	28,33	1	3	1	0		0
5933	35	женский	2	1	28,33	1	3	1	0		0
5937	38	женский	1	6	28,27	3	1	1	0		0
5946	26	женский	1	4	28,29	2	0	1	0		0
5948	25	женский	0	1	28,29	1	0	1	0		0
5949	10	женский	2	5	28,29	3	0	1	0	05.07.2006	1
5953	35	мужской	2	1	28,29	1	0	1	0		0
5964	33	женский	2	1	28,34	1	1	1	0		0
5969	56	мужской	4	3	28,28	1	1	1	0		0
5971	37	женский	4	3	28,28	3	1	1	0		0
5974	35	женский	0	1	28,28	1	1	1	0		0
5997	27	женский	0	1	28,29	1	1	1	0		0
6001	43	женский	2	1	28,33	1	5	1	1		0
6016	61	мужской	2	1	28,32	1	2	1	0		0
6048	46	женский	3	3	28,32	2	5	1	0		0
6050	35	мужской	1	3	28,32	1	5	1	0		0
6065	39	женский	3	3	28,32	2	5	1	0		0
6069	34	женский	0	1	28,32	1	5	1	0		0
6075	35	женский	3	3	28,31	2	4	1	0		0
6087	33	женский	3	1	28,31	1	2	1	0		0
6088	52	женский	2	1	28,31	1	2	1	0		0
6090	56	женский	3	1	28,25	1	2	1	0		0
6092	57	мужской	2	2	28,31	1	1	1	0		0
6099	29	женский	0	1	28,31	1	1	1	1		0
6104	24	женский	3	3	28,32	2	1	1	1		0
6114	86	мужской	0	1	28,28	1	0	1	0		0
6117	37	женский	4	1	28,28	1	0	1	0		0
6127	42	женский	4	1	28,32	1	3	1	0		0
6128	38	женский	2	1	28,32	1	3	1	0		0
6131	47	мужской	2	1	28,32	1	3	1	0		0
6133	41	мужской	3	2	28,32	1	3	1	0		0
6143	36	женский	4	1	28,28	1	2	1	0		0
6157	36	женский	1	1	28,26	1	4	1	0		0
6169	18	женский	2	3	28,3	1	1	1	1		0
6178	49	мужской	4	1	28,29	1	2	1	0		0
6179	34	мужской	2	1	28,29	1	2	1	0		0
6195	51	мужской	2	1	28,3	1	1	1	0		0
6199	34	мужской	3	1	28,3	1	1	1	0		0
6201	33	мужской	2	1	28,3	1	1	1	0		0
6223	48	мужской	2	1	28,33	1	2	1	0		0
6225	31	мужской	3	3	28,29	1	6	1	0		0
6227	43	женский	0	1	28,29	1	6	1	0		0
6228	27	мужской	2	1	28,29	1	6	1	0		0
6234	39	мужской	4	3	28,28	1	3	1	0		0
6238	50	мужской	3	1	28,28	1	3	1	0		0
6255	34	женский	3	3	28,26	2	0	1	0	17.07.2006	1
6268	42	мужской	2	1	28,27	1	1	1	0		0
6280	42	мужской	0	1	28,31	1	1	1	0		0
6290	27	мужской	2	4	28,26	2	1	1	0		0
6293	41	женский	2	1	28,26	1	1	1	0		0
6294	33	женский	3	4	28,26	2	1	1	0		0
6301	25	женский	2	1	28,27	1	5	1	0		0
6305	31	мужской	3	1	28,28	1	1	1	0		0
6320	31	женский	3	2	28,26	2	2	1	0		0
6350	54	женский	2	1	28,33	1	2	1	0		0
6378	38	мужской	0	1	28,32	1	3	1	0		0
6387	35	мужской	0	1	28,3	1	1	1	0		0
