Код клиента	Возраст	Пол	Сколько лет клиент	Количество позиций товаров	Доход с клиента, тыс. ед.	Общее число покупок	Обращений в службу поддержки	Задержки платежей	Дисконтная карта	Дата отклика	Отклик
4648	63	женский	0	4	27,03	1	1	1	0		0
4649	23	женский	4	2	27,03	2	1	1	0	22.07.2006	1
4654	33	женский	1	1	27,03	1	1	1	0		0
4674	19	мужской	3	1	27,01	1	2	1	0		0
4681	39	мужской	0	1	27,01	1	2	1	0		0
4685	40	мужской	1	1	27,01	1	3	1	0		0
4687	41	женский	2	1	27,01	1	3	1	1		0
4710	35	мужской	3	1	26,95	1	3	1	0		0
4731	47	женский	2	1	27,01	1	6	1	0		0
4736	44	мужской	1	3	27,01	2	6	1	0	02.07.2006	1
4742	49	мужской	1	1	27,01	1	6	1	0		0
4743	34	женский	0	1	27,04	1	3	1	0		0
4770	42	женский	3	1	26,97	1	4	1	0		0
4774	22	мужской	1	1	26,97	1	2	1	0		0
4788	28	мужской	2	6	26,99	3	1	1	1		0
4796	41	мужской	3	1	27,01	1	2	1	0		0
4817	18	мужской	3	1	27,02	1	0	1	0		0
4838	20	женский	1	1	26,96	1	1	1	0		0
4851	33	женский	3	3	26,96	1	1	1	0	08.07.2006	1
4853	42	мужской	1	1	27,05	1	2	1	0		0
4854	21	женский	2	1	27,05	1	2	1	0		0
4868	32	женский	3	1	27,05	1	2	1	0		0
4878	45	мужской	3	4	27,03	3	1	1	0		0
4883	25	женский	3	1	27,03	1	1	1	0		0
4891	46	мужской	2	1	26,97	4	0	1	0		0
4892	41	женский	1	1	26,97	1	0	1	0		0
4898	27	мужской	2	1	26,96	1	2	1	0		0
4918	42	женский	3	1	26,98	1	2	1	0		0
4922	36	мужской	4	1	26,98	1	2	1	0		0
4930	43	женский	2	3	26,98	2	4	1	1		0
4957	66	мужской	3	3	27	2	2	1	0		0
4983	64	мужской	3	1	27,05	1	1	1	0		0
5011	41	мужской	4	1	26,98	1	0	1	0		0
5014	41	мужской	3	1	26,98	1	0	1	0		0
5018	40	мужской	4	1	27	1	4	1	0		0
5045	40	мужской	2	1	26,98	1	1	1	0		0
5049	40	мужской	2	1	26,98	1	1	1	0		0
5063	42	мужской	3	1	27,03	1	4	1	0		0
5084	36	женский	3	4	27,08	2	1	1	0	27.07.2006	1
5101	39	женский	0	1	27,18	1	4	1	0		0
5102	35	мужской	3	1	27,18	1	4	1	0		0
5108	35	женский	4	1	27,15	1	1	1	0		0
5126	37	женский	4	1	27,16	1	4	1	0		0
5133	28	мужской	2	2	27,15	1	2	1	0	06.07.2006	1
5138	26	мужской	3	1	27,24	1	1	1	0		0
5177	30	мужской	0	1	27,28	1	1	1	0		0
5187	40	мужской	3	1	27,33	1	0	1	0		0
5193	35	мужской	2	4	27,34	2	2	1	0	22.07.2006	1
5220	40	мужской	1	4	27,35	2	4	1	0		0
5229	58	женский	3	3	27,31	2	0	1	0		0
5230	41	женский	3	3	27,27	1	4	1	0		0
5253	38	мужской	2	1	27,36	1	5	1	0		0
5264	21	женский	2	1	27,43	1	3	1	0		0
5276	41	мужской	0	1	27,5	1	1	1	0		0
5282	34	мужской	4	1	27,45	1	1	1	0		0
5291	49	мужской	3	1	27,54	1	2	1	0		0
5293	30	женский	3	1	27,5	1	1	1	0		0
5304	38	женский	0	1	27,58	1	0	1	0		0
5329	41	мужской	2	2	27,62	2	0	1	0		0
5331	31	мужской	0	1	27,62	1	2	1	0		0
5335	34	женский	1	1	27,65	1	0	1	0		0
5392	28	мужской	2	1	27,72	1	2	1	0		0
5420	57	мужской	2	6	27,78	5	2	1	0		0
5421	52	мужской	3	3	27,77	3	3	1	0		0
5434	38	женский	0	1	27,83	1	0	1	0		0
5436	51	мужской	0	1	27,78	1	0	1	0		0
5447	41	мужской	0	1	27,75	1	4	1	0		0
5468	46	женский	4	1	27,87	1	3	1	0		0
5475	75	мужской	4	1	28,01	1	2	1	0		0
5498	42	женский	0	1	28,01	1	1	1	0		0
5521	55	женский	0	1	28,17	1	4	1	0		0
5528	36	женский	2	1	28,17	1	2	1	0		0
5533	32	женский	1	1	28,17	1	3	1	0		0
5549	21	женский	2	3	28,16	3	1	1	0		0
5558	43	мужской	3	1	28,21	1	2	1	0		0
5571	21	мужской	3	4	28,16	1	0	1	0		0
5573	19	мужской	0	3	28,19	1	3	1	0		0
5618	38	женский	1	6	28,18	4	2	1	0		0
5637	45	женский	3	2	28,26	2	4	1	0		0
5643	41	мужской	3	6	28,3	1	3	1	0		0
5647	25	женский	3	1	28,3	1	3	1	0		0
5671	52	мужской	4	2	28,34	1	3	1	0		0
5677	27	женский	3	1	28,34	1	3	1	0		0
5687	18	женский	2	1	28,34	1	3	1	0		0
5692	29	мужской	1	1	28,29	1	2	1	0		0
5698	37	мужской	0	1	28,29	1	2	1	0		0
5744	39	женский	4	1	28,34	1	4	1	0		0
5762	49	мужской	1	2	28,34	1	3	1	0		0
5765	16	женский	3	1	28,34	1	3	1	0		0
5780	38	мужской	2	1	28,34	1	1	1	0		0
5785	33	мужской	3	2	28,29	2	0	1	0		0
5789	30	мужской	2	1	28,29	1	0	1	0		0
5798	36	мужской	3	1	28,26	1	2	1	0		0
5813	47	мужской	0	1	28,26	1	3	1	0		0
5866	42	женский	0	1	28,31	1	2	1	0		0
5879	35	мужской	3	1	28,26	1	2	1	0		0
5882	49	женский	1	1	28,26	1	2	1	0		0
5900	75	мужской	2	3	28,32	3	6	1	0		0
5951	26	женский	1	4	28,29	1	0	1	0		0
5954	36	мужской	2	1	28,29	1	0	1	0		0
5956	50	женский	0	1	28,29	1	0	1	0		0
5965	21	женский	1	1	28,28	1	1	1	0		0
5975	43	женский	2	1	28,28	1	1	1	0		0
5981	34	мужской	2	1	28,32	1	1	1	0		0
6003	52	женский	3	1	28,33	1	5	1	1		0
6014	25	женский	0	1	28,32	1	2	1	0		0
6030	35	женский	3	2	28,28	1	3	1	0		0
6034	47	мужской	2	1	28,28	1	3	1	0		0
6035	44	мужской	1	1	28,28	1	3	1	0		0
6040	25	мужской	1	3	28,27	1	3	1	0		0
6054	42	мужской	2	1	28,32	1	5	1	0		0
6073	52	женский	0	1	28,31	1	4	1	0		0
6081	43	мужской	1	1	28,31	1	4	1	0		0
6082	37	женский	3	1	28,31	1	4	1	0		0
6086	38	мужской	3	1	28,31	1	2	1	0		0
6110	31	мужской	2	1	28,32	1	1	1	0		0
6124	32	женский	2	4	28,32	1	3	1	0	29.07.2006	1
6148	36	женский	2	1	28,28	1	2	1	0		0
6149	31	женский	2	1	28,28	1	2	1	0		0
6226	66	женский	0	1	28,29	1	6	1	0		0
6239	28	мужской	3	1	28,28	1	3	1	0		0
6244	25	женский	2	4	28,25	1	4	1	0		0
6249	51	женский	4	1	28,27	1	1	1	0		0
6253	39	женский	2	1	28,27	1	1	1	0		0
6257	44	мужской	2	1	28,26	1	0	1	0		0
6271	38	мужской	1	1	28,34	3	5	1	0		0
6277	26	мужской	3	1	28,31	1	1	1	0		0
6289	43	мужской	4	1	28,31	1	3	1	0		0
6296	37	женский	3	1	28,27	1	5	1	0		0
6303	41	мужской	3	4	28,28	3	1	1	0	09.07.2006	1
6306	36	женский	2	1	28,28	1	1	1	0		0
6315	39	мужской	2	3	28,26	2	2	1	0		0
6324	28	женский	0	1	28,28	1	1	1	1		0
6329	28	мужской	2	6	28,29	3	3	1	0		0
6340	40	женский	3	1	28,29	1	1	1	0		0
6359	51	женский	0	1	28,33	1	2	1	0		0
6364	43	женский	2	1	28,31	1	2	1	0		0
6367	39	женский	2	1	28,31	1	2	1	0		0
6370	43	женский	2	2	28,32	1	3	1	0		0
6373	32	женский	0	1	28,32	1	3	1	0		0
6380	35	женский	0	1	28,26	1	2	1	0		0
6383	30	женский	4	1	28,26	1	2	1	0		0
6388	35	мужской	2	1	28,3	1	1	1	0		0
6406	18	женский	4	1	28,31	1	1	1	0	20.07.2006	1
6409	22	женский	3	1	28,31	1	1	1	0		0
6416	54	мужской	4	1	28,26	1	3	1	0		0
6417	70	женский	2	1	28,26	1	3	1	0		0
6420	38	мужской	3	2	28,25	1	0	1	0		0
6436	48	женский	2	1	28,42	1	2	1	0		0
6443	38	мужской	3	1	28,38	1	3	1	0		0
6447	57	мужской	0	1	28,37	1	3	1	0		0
6455	37	женский	4	1	28,38	1	0	1	0		0
6464	30	женский	4	1	28,37	1	8	1	0		0
6479	30	мужской	2	3	28,47	2	0	1	0		0
6508	73	женский	4	6	28,51	3	3	1	0		0
6515	37	мужской	4	1	28,54	1	2	1	0		0
6535	45	мужской	0	4	28,54	1	3	1	0		0
6546	40	женский	2	1	28,5	1	4	1	0		0
6551	43	мужской	2	1	28,54	1	2	1	0		0
6558	41	мужской	1	3	28,52	2	2	1	0		0
6562	35	мужской	3	3	28,61	1	1	1	1		0
6565	66	женский	4	4	28,62	2	3	1	0		0
6597	59	мужской	3	1	28,64	1	4	1	0		0
6606	44	женский	2	1	28,63	1	1	1	0		0
6628	46	мужской	4	1	28,67	1	3	1	0		0
6633	37	женский	0	1	28,71	1	4	1	0		0
6648	51	мужской	3	1	28,65	1	3	1	0		0
6654	20	женский	2	2	28,67	1	2	1	0		0
6658	37	женский	4	1	28,65	1	1	1	0	03.07.2006	1
6662	32	мужской	2	2	28,69	1	2	1	0		0
6686	28	женский	1	2	28,71	2	4	1	0	13.07.2006	1
6687	38	мужской	3	1	28,71	1	4	1	0		0
6691	34	мужской	2	1	28,66	1	1	1	0		0
6695	29	мужской	3	3	28,65	1	1	1	0	18.07.2006	1
6699	29	мужской	0	1	28,66	1	3	1	0		0
6704	37	женский	2	1	28,72	1	3	1	0		0
6705	36	женский	4	1	28,65	1	0	1	0		0
6713	39	мужской	0	1	28,7	1	1	1	0		0
6719	62	мужской	0	1	28,75	1	1	1	0		0
6726	43	мужской	2	1	28,67	1	1	1	0		0
6739	47	мужской	1	1	28,83	1	0	1	0		0
6740	43	женский	2	1	28,79	1	2	1	0		0
6770	40	женский	3	1	28,81	1	2	1	0		0
6771	40	мужской	3	5	28,77	3	2	1	0	26.07.2006	1
6811	34	мужской	2	3	28,95	1	1	1	0		0
6814	40	женский	3	1	29,01	1	0	1	0		0
6817	35	женский	3	2	28,96	1	0	1	0		0
6821	41	женский	2	1	29	1	1	1	0		0
6834	56	мужской	1	1	28,99	1	6	1	0		0
6849	40	женский	3	1	29,03	1	1	1	0		0
6854	30	женский	2	1	29,03	1	3	1	0		0
6871	36	женский	0	1	29,05	1	2	1	0		0
6872	35	мужской	3	3	29,02	2	0	1	0	07.07.2006	1
6890	49	женский	2	2	29,06	2	0	1	0		0
6895	48	мужской	2	3	29,06	2	1	1	0		0
6899	38	мужской	3	1	29,13	1	3	1	0		0
6906	40	мужской	4	2	29,07	1	0	1	0	08.07.2006	1
6922	38	мужской	2	1	29,12	1	1	1	0		0
6926	46	мужской	3	1	29,07	1	2	1	0		0
6938	45	женский	4	1	29,07	1	2	1	0		0
6950	40	женский	3	1	29,15	1	2	1	0		0
6961	55	мужской	0	1	29,11	1	2	1	0		0
6975	23	женский	1	1	29,09	1	3	1	0		0
6984	61	женский	2	1	29,09	1	1	1	0		0
6990	47	мужской	3	1	29,06	1	3	1	0		0
6994	36	мужской	2	1	29,1	1	3	1	0		0
7013	16	мужской	3	1	29,26	1	2	1	0		0
7025	37	мужской	0	1	29,27	1	4	1	0		0
7041	30	женский	4	1	29,45	1	3	1	0		0
7050	32	женский	0	1	29,39	1	8	1	0		0
7055	15	женский	2	1	29,37	1	2	1	0		0
7059	34	женский	3	3	29,44	2	2	1	0		0
7073	46	мужской	3	4	29,43	1	1	1	0		0
7085	70	мужской	3	4	29,41	2	1	1	0		0
7090	26	мужской	2	3	29,37	1	5	1	0		0
7149	32	мужской	3	5	29,56	2	1	1	0	31.07.2006	1
7162	24	мужской	2	1	29,71	1	1	1	0		0
7163	35	женский	4	1	29,71	1	1	1	0		0
7170	39	женский	1	3	29,66	1	1	1	0		0
7171	38	женский	2	1	29,66	1	1	1	0		0
7182	40	женский	3	3	29,74	2	5	1	0	09.07.2006	1
7189	53	женский	2	1	29,66	1	0	1	0		0
7190	26	мужской	3	1	29,66	1	0	1	0	21.07.2006	1
7223	30	мужской	2	5	29,72	5	5	1	0		0
7224	58	мужской	2	1	29,72	1	5	1	0		0
7232	34	женский	1	1	29,7	1	4	1	0		0
7283	52	женский	4	1	29,7	1	4	1	0		0
7293	49	женский	2	1	29,7	1	2	1	0		0
7326	50	женский	2	3	29,83	3	1	1	0		0
7341	54	женский	2	4	29,78	2	1	1	0		0
7347	34	женский	3	1	29,81	1	0	1	0		0
7375	42	женский	2	3	29,82	1	5	1	0	21.07.2006	1
7378	26	мужской	1	1	29,8	1	2	1	0		0
7402	44	мужской	2	3	29,81	3	6	1	0		0
7408	35	женский	2	2	29,83	1	0	1	0		0
7420	29	женский	4	2	29,82	1	3	1	0		0
7443	49	мужской	4	3	29,88	3	2	1	0		0
7469	45	мужской	2	3	29,92	2	3	1	0		0
7470	41	женский	2	3	29,87	2	0	1	0		0
7474	44	женский	1	1	29,9	1	3	1	0		0
7477	35	женский	2	2	29,92	2	7	1	0		0
7481	51	женский	2	1	29,89	1	3	1	0		0
7550	47	мужской	0	1	29,92	1	1	1	0		0
7570	36	женский	0	1	29,91	1	5	1	0		0
7580	37	женский	1	1	29,91	1	0	1	0		0
7604	45	женский	2	3	29,86	1	3	1	0		0
7605	44	женский	2	3	29,93	2	2	1	0		0
7624	44	женский	2	4	29,87	1	2	1	0		0
7636	42	женский	4	1	29,92	1	2	1	0		0
7655	35	женский	2	1	30,02	1	2	1	0		0
7664	31	женский	3	6	29,95	4	0	1	0		0
7688	46	мужской	0	1	30	1	3	1	0		0
7701	34	женский	4	1	29,97	1	0	1	0		0
7707	34	мужской	3	1	30,03	1	1	1	0		0
7721	55	женский	3	4	30	1	3	1	0		0
7747	36	женский	4	3	29,97	1	2	1	0		0
7754	33	мужской	4	1	29,96	5	1	1	0		0
7759	46	мужской	4	3	30,03	1	5	1	0	29.07.2006	1
7761	51	женский	1	1	30,03	1	5	1	0		0
7767	57	женский	1	1	29,96	1	1	1	0		0
7774	36	женский	2	1	29,96	1	2	1	0		0
7787	32	женский	2	1	29,97	1	6	1	0		0
7791	27	мужской	3	4	30,01	3	5	1	0		0
7796	54	женский	3	1	29,99	1	2	1	0		0
7799	58	мужской	3	1	29,97	1	3	1	0		0
7825	67	мужской	1	1	29,99	1	5	1	0		0
7838	46	мужской	3	1	30,02	1	4	1	0		0
7840	30	мужской	2	3	29,97	1	4	1	0		0
7854	26	мужской	4	1	29,95	1	5	1	0		0
7861	46	женский	4	4	30,01	2	3	1	0		0
7886	32	женский	4	3	30,02	1	3	1	0		0
7906	40	женский	0	1	30,01	1	4	1	0		0
7913	38	мужской	2	1	30	1	1	1	0		0
7915	38	мужской	2	2	29,96	1	2	1	0		0
7922	33	женский	1	3	30,03	2	5	1	0	13.07.2006	1
7935	62	женский	1	3	30	2	2	1	0		0
7948	54	женский	3	1	30,01	1	0	1	0		0
7977	34	мужской	3	1	30,05	1	5	1	0		0
8024	32	женский	0	1	30,02	1	0	1	0		0
8030	47	женский	0	1	30,01	1	2	1	0		0
8055	34	мужской	4	1	30,06	1	5	1	0		0
8080	53	женский	3	3	30,14	1	3	1	0		0
8106	46	женский	1	4	30,11	4	4	1	0		0
8120	36	женский	3	1	30,15	1	3	1	0		0
8121	39	женский	0	1	30,15	1	3	1	0		0
8126	57	мужской	2	3	30,15	2	2	1	0	01.07.2006	1
8136	36	мужской	3	1	30,06	1	0	1	0		0
8171	29	женский	0	1	30,08	1	0	1	1		0
8174	31	женский	3	1	30,14	1	2	1	0		0
8177	38	женский	0	1	30,11	1	2	1	0		0
8205	48	женский	3	1	30,23	1	2	1	0		0
8209	51	мужской	2	2	30,24	1	0	1	0	18.07.2006	1
8211	34	женский	1	1	30,18	1	3	1	0		0
8216	40	женский	3	1	30,23	1	2	1	0		0
8218	34	женский	2	1	30,2	1	5	1	0		0
8236	37	мужской	0	1	30,3	1	3	1	0		0
8257	28	женский	1	1	30,29	1	1	1	0		0
8275	28	женский	3	1	30,3	1	5	1	0		0
8287	30	женский	2	1	30,3	1	2	1	0		0
8291	50	женский	3	3	30,31	2	2	1	0		0
8301	25	женский	2	2	30,3	1	1	1	0		0
8305	41	мужской	0	1	30,3	1	2	1	0		0
8325	42	мужской	1	1	30,32	1	2	1	0		0
8338	27	женский	3	4	30,32	3	1	1	0		0
8346	33	мужской	2	4	30,42	3	0	1	0		0
8349	33	мужской	4	3	30,38	3	5	1	0		0
8352	42	мужской	1	1	30,38	1	4	1	0		0
8365	32	женский	2	4	30,39	1	1	1	0		0
8381	44	мужской	1	1	30,37	1	0	1	0		0
8383	35	мужской	2	1	30,39	1	2	1	0		0
8387	33	мужской	0	1	30,44	1	2	1	0		0
8408	50	мужской	0	1	30,55	1	3	1	0		0
8409	32	мужской	2	1	30,49	1	2	1	0		0
8414	25	женский	2	5	30,52	5	5	1	0		0
8418	30	мужской	4	6	30,5	3	0	1	0		0
8425	31	женский	2	1	30,47	1	2	1	0		0
8446	59	мужской	0	2	30,54	1	1	1	0		0
8452	36	мужской	1	1	30,53	1	2	1	0		0
8484	42	женский	2	1	30,47	1	4	1	0		0
8493	38	женский	4	1	30,51	1	1	1	0		0
8501	17	мужской	2	1	30,49	1	2	1	0		0
8511	30	женский	3	1	30,51	1	5	1	0		0
8529	44	мужской	2	5	30,64	2	3	1	0		0
8535	49	женский	4	3	30,65	2	2	1	0		0
8536	22	мужской	2	4	30,61	1	1	1	0		0
8547	47	женский	1	1	30,73	1	5	1	0		0
8565	43	женский	0	1	30,78	1	2	1	0		0
8610	43	женский	0	1	30,84	1	2	1	0		0
8679	35	мужской	4	4	30,83	2	2	1	0		0
8697	40	мужской	3	1	30,78	1	0	1	0		0
8698	66	женский	2	1	30,78	1	0	1	0		0
8725	32	мужской	2	4	30,75	3	4	1	0		0
8727	41	женский	1	3	30,81	1	4	1	0		0
8758	33	женский	0	1	31,04	1	3	1	0		0
8771	32	женский	4	1	31	1	6	1	0		0
8801	42	мужской	3	4	31,05	2	1	1	0		0
8848	44	мужской	2	4	30,98	3	5	1	0		0
8852	38	женский	1	1	30,98	1	5	1	0		0
8858	50	мужской	1	1	30,97	1	4	1	0		0
8859	40	женский	3	2	30,98	1	2	1	0		0
8865	38	женский	0	1	31,01	1	0	1	0		0
8876	43	женский	4	1	30,97	1	1	1	0		0
8877	44	мужской	0	1	30,97	1	1	1	0		0
8879	41	женский	1	5	31	1	1	1	0		0
8898	46	женский	3	1	30,98	1	2	1	0		0
8899	33	мужской	3	1	30,98	1	2	1	0		0
8907	30	женский	3	2	30,99	2	2	1	0		0
8908	43	женский	2	2	30,99	1	2	1	0	18.07.2006	1
8927	39	женский	3	1	31,02	1	2	1	0		0
8929	39	женский	1	1	31,01	1	2	1	0		0
8939	37	женский	3	1	31,04	1	0	1	0		0
8943	45	мужской	2	2	31,02	1	3	1	0	19.07.2006	1
8953	34	женский	3	1	30,99	1	3	1	0		0
8958	42	женский	3	1	30,98	1	6	1	0		0
8970	37	женский	0	1	31,03	1	7	1	0		0
8993	37	женский	4	4	30,96	3	0	1	0		0
8999	37	мужской	1	1	30,96	1	0	1	0		0
9006	36	женский	0	1	30,99	1	1	1	0		0
9013	35	женский	3	1	30,95	1	3	1	0		0
9016	44	женский	0	1	30,96	1	3	1	0		0
9019	31	мужской	3	1	30,96	1	3	1	0		0
9021	29	женский	4	1	30,96	1	3	1	0		0
9028	60	мужской	2	1	31,02	1	1	1	0		0
9029	34	мужской	2	1	31,02	1	1	1	0		0
9059	41	женский	3	1	31,03	1	1	1	0		0
9062	24	женский	2	6	30,98	1	1	1	0		0
9064	36	мужской	3	1	30,98	1	1	1	0		0
9069	28	мужской	0	1	31,05	1	3	1	0		0
9082	27	мужской	3	1	31	1	3	1	0		0
9088	46	женский	2	1	30,99	1	4	1	0		0
9105	23	мужской	2	1	30,98	1	4	1	0		0
9115	31	женский	3	1	31	1	1	1	0		0
9127	56	женский	2	1	31,03	1	0	1	0		0
9128	35	мужской	2	1	31,03	1	0	1	0		0
9138	41	женский	2	1	31,02	1	6	1	0		0
9164	33	женский	3	1	30,98	1	2	1	0		0
9165	32	мужской	1	1	30,98	1	2	1	0		0
9167	30	женский	1	3	30,95	2	1	1	0	14.07.2006	1
9168	38	женский	0	1	30,95	1	1	1	0		0
9169	42	мужской	2	1	30,95	1	1	1	0		0
9180	36	мужской	2	5	31,03	3	2	1	0		0
9185	43	женский	1	4	30,98	2	5	1	0		0
9231	47	женский	2	1	31,03	1	5	1	0		0
9234	30	мужской	3	4	30,98	1	4	1	0	18.07.2006	1
9262	21	мужской	2	1	30,99	1	3	1	0		0
9301	30	мужской	2	2	30,96	1	3	1	0	12.07.2006	1
9325	35	женский	3	2	30,97	2	2	1	0		0
9360	40	мужской	2	1	30,99	1	3	1	0		0
9364	42	женский	1	2	30,98	2	5	1	0		0
9426	48	мужской	3	1	31,02	1	3	1	0		0
9465	60	женский	1	2	31,03	1	2	1	0	30.07.2006	1
9476	36	женский	1	1	31,09	1	3	1	0		0
9496	27	мужской	2	3	31,13	1	2	1	0		0
9521	45	женский	2	1	31,24	1	1	1	0		0
9530	36	женский	1	4	31,18	3	2	1	0		0
9554	27	мужской	4	2	31,32	2	5	1	0	22.07.2006	1
9555	38	мужской	2	3	31,25	1	1	1	0		0
9569	52	мужской	3	1	31,31	1	0	1	0		0
9598	46	женский	2	1	31,35	1	1	1	0		0
9604	42	женский	3	4	31,26	3	7	1	0		0
9612	35	мужской	2	1	31,34	1	1	1	0		0
9613	32	мужской	0	1	31,34	1	1	1	0		0
9620	42	мужской	3	1	31,25	1	4	1	0		0
9622	18	женский	3	1	31,25	1	4	1	0	02.07.2006	1
9637	72	женский	3	1	31,26	1	0	1	0		0
9644	22	женский	3	4	31,26	1	2	1	0		0
9652	35	мужской	2	3	31,31	2	3	1	0	28.07.2006	1
9653	25	мужской	2	1	31,31	1	3	1	0		0
9660	32	мужской	2	1	31,3	1	1	1	0		0
9663	40	женский	0	1	31,33	1	3	1	0		0
9666	45	мужской	0	1	31,33	1	2	1	0		0
9667	35	мужской	1	1	31,33	1	2	1	0		0
9711	35	мужской	4	3	31,29	2	3	1	0		0
9714	31	женский	3	1	31,31	1	2	1	0		0
9723	27	мужской	0	1	31,33	1	2	1	0		0
9729	60	мужской	3	1	31,35	1	1	1	0		0
9738	21	женский	4	1	31,35	1	5	1	0		0
9754	42	мужской	2	5	31,35	3	1	1	0		0
9768	39	мужской	4	1	31,33	1	4	1	0		0
9774	39	мужской	1	1	31,25	1	0	1	0		0
9799	37	мужской	3	1	31,34	1	2	1	0		0
9802	29	женский	3	3	31,33	2	4	1	0		0
9854	29	женский	4	1	31,27	1	5	1	0		0
9865	39	женский	2	1	31,33	1	2	1	0		0
9868	32	женский	2	1	31,31	1	1	1	0		0
9873	29	мужской	2	2	31,3	4	1	1	0		0
9910	42	женский	2	1	31,43	1	3	1	0		0
9914	37	женский	2	1	31,42	1	4	1	0		0
9916	40	женский	3	1	31,4	1	1	1	0		0
9940	47	женский	3	5	31,44	2	2	1	0	13.07.2006	1
9995	31	женский	3	1	31,5	1	2	1	0		0
10006	38	женский	2	6	31,47	3	1	1	0		0
10017	70	женский	1	2	31,47	1	1	1	0		0
10020	39	мужской	1	5	31,54	4	2	1	0	09.07.2006	1
10031	34	мужской	3	4	31,53	1	0	1	0		0
10059	29	мужской	0	1	31,5	1	1	1	0		0
10068	45	мужской	3	1	31,45	1	4	1	0		0
10082	15	женский	3	1	31,45	1	3	1	0		0
10102	26	женский	3	4	31,46	2	3	1	0		0
10116	21	мужской	0	1	31,46	1	2	1	0		0
10141	38	мужской	4	3	31,48	1	3	1	0		0
10152	32	женский	3	1	31,48	1	1	1	0		0
10154	43	мужской	2	1	31,48	1	1	1	0		0
10192	34	мужской	2	5	31,53	3	1	1	0		0
10197	56	женский	1	1	31,5	1	2	1	0		0
10203	53	мужской	2	1	31,5	1	2	1	0	18.07.2006	1
10213	47	женский	2	1	31,47	3	2	1	0		0
10220	48	женский	4	1	31,65	1	3	1	0		0
10226	68	женский	4	1	31,59	1	0	1	0		0
10242	44	мужской	2	1	31,62	1	2	1	0		0
10256	39	женский	3	1	31,62	1	3	1	0		0
10259	47	женский	3	1	31,61	1	3	1	0		0
10262	39	мужской	1	1	31,62	1	3	1	0		0
10263	40	женский	2	1	31,58	1	1	1	0		0
10272	38	мужской	1	1	31,56	1	2	1	0		0
10286	23	женский	1	1	31,62	1	0	1	1		0
10295	37	женский	0	1	31,57	1	1	1	0		0
10301	39	женский	0	1	31,57	1	1	1	0		0
10307	57	мужской	2	3	31,63	1	3	1	0		0
10323	31	женский	3	1	31,64	1	2	1	0		0
10329	35	мужской	4	1	31,64	1	2	1	0		0
10337	69	мужской	0	1	31,57	1	2	1	0		0
10340	44	мужской	2	1	31,55	1	3	1	0		0
10361	46	женский	2	4	31,57	2	6	1	1		0
10385	66	женский	1	3	31,6	2	6	1	0		0
10386	49	женский	4	1	31,57	1	2	1	0		0
10412	40	мужской	1	3	31,56	2	4	1	0	23.07.2006	1
